10001010007000000	民族侨务	4	0	6																																																																											
10001010008000000	人口	4	0	6																																																																											
10001010009000000	人大政协	4	0	6																																																																											
10001010010000000	宗教	4	0	6																																																																											
10001010011000000	党建	4	0	6																																																																											
10001010012000000	国际	4	0	6																																																																											
10001010013000000	年鉴	4	0	6																																																																											
10001010014000000	其他	4	0	6																																																																											
10001011000000000	历史	3	1	6																																																																											
10001011001000000	文史考古	4	0	6																																																																											
10001011002000000	档案	4	0	6																																																																											
10001012000000000	科学技术	3	1	6																																																																											
10001012001000000	科普	4	0	6																																																																											
10001012002000000	综合报道	4	0	6																																																																											
10001012003000000	数学	4	0	6																																																																											
10001012004000000	化学	4	0	6																																																																											
10001012005000000	天文学	4	0	6																																																																											
10001012006000000	地理	4	0	6																																																																											
10001012007000000	生物科学	4	0	6																																																																											
10001012008000000	动物	4	0	6																																																																											
10001012009000000	植物	4	0	6																																																																											
10001012010000000	海洋	4	0	6																																																																											
10001012011000000	物理	4	0	6																																																																											
10001012012000000	系统工程	4	0	6																																																																											
10001012013000000	实用科技	4	0	6																																																																											
10001012014000000	气象	4	0	6																																																																											
10001012015000000	测绘	4	0	6																																																																											
10001012016000000	环境	4	0	6																																																																											
10001012017000000	地质	4	0	6																																																																											
10001012018000000	军事科技	4	0	6																																																																											
10001012019000000	农业林业	4	0	6																																																																											
10001012020000000	医学药学	4	0	6																																																																											
10001012021000000	其他	4	0	6																																																																											
10001013000000000	行业杂志	3	1	6																																																																											
10001013001000000	电脑电子	4	0	6																																																																											
10001013002000000	IT数码	4	0	6																																																																											
10001013003000000	机械设备	4	0	6																																																																											
10001013004000000	汽车	4	0	6																																																																											
10001013005000000	交通	4	0	6																																																																											
10001013006000000	铁道	4	0	6																																																																											
10001013007000000	邮电	4	0	6																																																																											
10001013008000000	航天	4	0	6																																																																											
10001013009000000	航空	4	0	6																																																																											
10001013010000000	石油化工	4	0	6																																																																											
10001013011000000	水电	4	0	6																																																																											
10001013012000000	冶金	4	0	6																																																																											
10001013013000000	建筑	4	0	6																																																																											
10001013014000000	轻工	4	0	6																																																																											
10001013015000000	标准	4	0	6																																																																											
10001013016000000	计量	4	0	6																																																																											
10001013017000000	矿产	4	0	6																																																																											
10001013018000000	能源	4	0	6																																																																											
10001013019000000	其他	4	0	6																																																																											
10001014000000000	高校学报	3	1	6																																																																											
10001014001000000	社科	4	0	6																																																																											
10001014002000000	自然科学	4	0	6																																																																											
10001014003000000	工学	4	0	6																																																																											
10001014004000000	农学	4	0	6																																																																											
10001014005000000	医学	4	0	6																																																																											
10001014006000000	外语	4	0	6																																																																											
10001014007000000	师范教育	4	0	6																																																																											
10001014008000000	财经	4	0	6																																																																											
10001014009000000	商业	4	0	6																																																																											
10001014010000000	民族	4	0	6																																																																											
10001014011000000	其他	4	0	6																																																																											
10001015000000000	少数民族杂志	3	1	6																																																																											
10001015001000000	维文	4	0	6																																																																											
10001015002000000	蒙文	4	0	6																																																																											
10001015003000000	藏文	4	0	6																																																																											
10001015004000000	朝鲜文	4	0	6																																																																											
10001015005000000	哈萨克文	4	0	6																																																																											
10001015006000000	其他	4	0	6																																																																											
10002000000000000	解放后期刊	2	1	6																																																																											
10002001000000000	创刊号	3	0	6																																																																											
10002002000000000	文摘综合	3	1	6																																																																											
10002002001000000	文摘	4	0	6																																																																											
10002002002000000	综合	4	0	6																																																																											
10002003000000000	文学小说	3	1	6																																																																											
10002003001000000	文学	4	0	6																																																																											
10002003002000000	故事	4	0	6																																																																											
10002003003000000	小说	4	0	6																																																																											
10002003004000000	戏剧	4	0	6																																																																											
10002003005000000	诗歌	4	0	6																																																																											
10002003006000000	散文	4	0	6																																																																											
10002003007000000	文艺理论	4	0	6																																																																											
10002004000000000	语言	3	0	6																																																																											
10002005000000000	艺术收藏	3	1	6																																																																											
10002005001000000	美术	4	0	6																																																																											
10002005002000000	书法	4	0	6																																																																											
10002005003000000	摄影	4	0	6																																																																											
10002005004000000	集邮	4	0	6																																																																											
10002005005000000	音乐	4	0	6																																																																											
10002005006000000	收藏	4	0	6																																																																											
10002006000000000	新闻出版	3	1	6																																																																											
10002006001000000	广播影视娱乐	4	0	6																																																																											
10002006002000000	新闻出版	4	0	6																																																																											
10002006003000000	广告传媒	4	0	6																																																																											
