1448407	0.46 
2579539	0.46 
2275712	0.46 
1704161	0.46 
37854	0.46 
3478366	0.46 
148	0.46 
3355686	0.46 
1534184	0.46 
6103948	0.46 
1739503	0.47 
3617840	0.47 
42848	0.47 
3566133	0.47 
6206981	0.47 
4787149	0.47 
258	0.47 
2136321	0.47 
1560116	0.47 
2059265	0.47 
4387883	0.47 
2312295	0.47 
3102117	0.47 
3731413	0.47 
1090416	0.47 
2526697	0.47 
5668955	0.47 
3971881	0.47 
1429821	0.47 
25536	0.47 
2802309	0.47 
5303376	0.48 
5666600	0.48 
1439580	0.48 
5583240	0.48 
4414592	0.48 
2275080	0.48 
6638	0.48 
1734343	0.48 
1683063	0.48 
1189844	0.48 
5271335	0.48 
4591257	0.48 
2411459	0.48 
111731	0.48 
2272028	0.48 
5424217	0.48 
3625400	0.48 
5791246	0.48 
1586720	0.48 
3461468	0.48 
4838722	0.48 
165873	0.48 
10584	0.49 
1967711	0.49 
1035388	0.49 
3606337	0.49 
3058895	0.49 
1439481	0.49 
3765576	0.10 
6642482	0.10 
4909502	0.10 
6159789	0.10 
4414749	0.11 
3108096	0.11 
4927409	0.11 
5689523	0.11 
7273	0.11 
4889571	0.12 
2253334	0.12 
2564017	0.12 
6679157	0.12 
5284517	0.12 
6224384	0.13 
211623	0.13 
5996599	0.13 
5932954	0.13 
4810667	0.13 
3399876	0.14 
2951210	0.14 
3300101	0.14 
1630185	0.14 
5038921	0.14 
5809395	0.14 
2078334	0.14 
5969275	0.15 
1766102	0.15 
5643367	0.15 
5828023	0.15 
5418471	0.15 
2605975	0.15 
6239004	0.16 
5245593	0.16 
3116636	0.16 
4814966	0.16 
3730404	0.16 
2362362	0.16 
6777213	0.16 
1726148	0.16 
3476377	0.16 
6246809	0.16 
70757	0.16 
6393229	0.16 
1449166	0.16 
4986191	0.16 
4046286	0.16 
5841114	0.16 
2551931	0.17 
5146169	0.17 
5846765	0.17 
2178142	0.17 
1190613	0.17 
2438103	0.17 
2334848	0.17 
1883823	0.17 
4183657	0.18 
2166072	0.18 
5979734	0.18 
1468912	0.18 
3063759	0.18 
4945160	0.18 
4673339	0.18 
2456679	0.18 
4412852	0.18 
4609690	0.18 
3720	0.19 
3109721	0.19 
3145629	0.19 
5413673	0.19 
6192958	0.19 
6183906	0.19 
1906817	0.19 
2149980	0.19 
4300227	0.19 
4235009	0.19 
1263413	0.19 
5094620	0.19 
4511810	0.19 
5389985	0.19 
5310718	0.20 
1117440	0.20 
2396684	0.20 
5597811	0.20 
6048634	0.20 
5648761	0.20 
6285886	0.20 
68083	0.20 
3242622	0.20 
1315	0.20 
1426537	0.20 
9671	0.20 
5928899	0.20 
1451906	0.20 
6576121	0.20 
5946088	0.20 
3119835	0.20 
5484853	0.21 
6275012	0.21 
4411321	0.21 
5297615	0.21 
6202185	0.21 
1212371	0.21 
5621038	0.21 
2386037	0.21 
6362462	0.21 
5461911	0.21 
1217265	0.21 
3160595	0.21 
6078037	0.21 
1917882	0.21 
3331325	0.21 
1678887	0.21 
1976732	0.22 
5462185	0.22 
5197052	0.22 
1682091	0.22 
6427312	0.22 
51898	0.22 
2040270	0.22 
175362	0.22 
1130773	0.22 
2007150	0.22 
5275421	0.22 
5564126	0.22 
649	0.22 
4869834	0.22 
4519240	0.22 
3731970	0.22 
2000049	0.22 
2769388	0.22 
4917005	0.22 
3793476	0.22 
4439671	0.22 
6451342	0.22 
2099686	0.22 
2824004	0.22 
4881652	0.23 
2961098	0.23 
2316986	0.23 
6216912	0.23 
1010565	0.23 
4973069	0.23 
116422	0.23 
4959003	0.23 
1476074	0.23 
4321758	0.23 
1650226	0.23 
5345936	0.23 
5250906	0.23 
179853	0.23 
4961621	0.23 
4458604	0.23 
5366198	0.23 
5519379	0.23 
3991943	0.23 
4821444	0.24 
132392	0.24 
2235582	0.24 
3044134	0.24 
1373852	0.24 
4158214	0.24 
2286136	0.24 
6046331	0.24 
3150770	0.24 
5684120	0.24 
5928304	0.24 
6312025	0.24 
3943285	0.24 
6105052	0.24 
3399013	0.24 
1850866	0.24 
2277435	0.24 
1057388	0.24 
3711469	0.24 
4763085	0.24 
2997298	0.24 
5215518	0.24 
6067189	0.25 
3762752	0.25 
1228597	0.25 
5182807	0.25 
2945968	0.25 
6077877	0.25 
3824239	0.25 
5967698	0.25 
104439	0.25 
1165018	0.25 
3788998	0.25 
2944	0.25 
127781	0.25 
6152758	0.25 
3260180	0.25 
2236570	0.25 
1027641	0.25 
6466610	0.25 
5384764	0.25 
6403322	0.25 
4771397	0.25 
1454655	0.25 
3731517	0.25 
4286720	0.25 
4912334	0.25 
6187695	0.26 
6260302	0.26 
5411506	0.26 
5873967	0.26 
1010549	0.26 
166115	0.26 
1325120	0.26 
6497346	0.26 
3509257	0.26 
5625961	0.26 
155820	0.26 
6002264	0.26 
6473182	0.26 
1065910	0.26 
1079094	0.26 
6170330	0.26 
5052100	0.26 
4471714	0.26 
4779469	0.26 
5985925	0.26 
6293819	0.26 
39729	0.26 
4477174	0.26 
1101655	0.26 
1106569	0.26 
4161376	0.26 
6319924	0.26 
1417992	0.26 
1108462	0.26 
2313060	0.26 
4313165	0.26 
3604523	0.26 
4819663	0.26 
6117498	0.26 
6270312	0.26 
3450534	0.26 
5295197	0.27 
1769157	0.27 
2582066	0.27 
2645136	0.27 
6476311	0.27 
2805799	0.27 
115547	0.27 
21895	0.27 
5897254	0.27 
1405205	0.27 
4177824	0.27 
1224826	0.27 
5338734	0.27 
3762353	0.27 
1762472	0.27 
2336872	0.27 
5125093	0.27 
6502511	0.27 
2431793	0.27 
2581047	0.27 
127851	0.27 
1218922	0.27 
4342290	0.27 
6148043	0.28 
1153293	0.28 
1072321	0.28 
3344135	0.28 
4420943	0.28 
6504461	0.28 
4579745	0.28 
4754721	0.28 
3112065	0.28 
5207039	0.28 
6652110	0.28 
3139098	0.28 
4125439	0.28 
5726941	0.28 
1400697	0.28 
1081465	0.28 
6257441	0.28 
4289066	0.28 
4166113	0.28 
3564735	0.28 
6474436	0.28 
5182334	0.28 
2758751	0.28 
2974265	0.28 
5418705	0.28 
156220	0.28 
4797391	0.28 
5931724	0.28 
5339091	0.28 
5232119	0.28 
1047740	0.28 
6493324	0.28 
1078817	0.28 
5166241	0.28 
5595156	0.28 
1112119	0.28 
79127	0.28 
3649285	0.28 
2111847	0.28 
1788891	0.29 
5723817	0.29 
6135683	0.29 
6194164	0.29 
3807621	0.29 
6317284	0.29 
4463844	0.29 
6311507	0.29 
5531548	0.29 
5223657	0.29 
2689887	0.29 
6456656	0.29 
5945244	0.29 
5836436	0.29 
6471254	0.29 
3162233	0.29 
4500279	0.29 
1563748	0.29 
1474244	0.29 
3823025	0.29 
6165520	0.29 
2332244	0.29 
2151216	0.29 
4167698	0.29 
3106447	0.29 
1901202	0.29 
1475418	0.29 
5191601	0.29 
3793415	0.29 
4593926	0.29 
6499372	0.29 
4149945	0.29 
21503	0.29 
215795	0.29 
4117397	0.29 
4608516	0.29 
4695145	0.29 
2781055	0.29 
2360732	0.29 
1104037	0.29 
2935886	0.29 
3022099	0.29 
103590	0.29 
123530	0.30 
4797332	0.30 
3318645	0.30 
5594189	0.30 
4453313	0.30 
5069173	0.30 
6495657	0.30 
4656889	0.30 
2504300	0.30 
6192765	0.30 
2070122	0.30 
4608466	0.30 
3948902	0.30 
195689	0.30 
1265764	0.30 
3601955	0.30 
1878335	0.30 
5967508	0.30 
5360741	0.30 
4872466	0.30 
3259934	0.30 
1769863	0.30 
4260552	0.30 
154456	0.30 
5733430	0.30 
5425953	0.30 
3685449	0.30 
1030807	0.30 
162541	0.31 
6175812	0.31 
3929944	0.31 
2059470	0.31 
5683713	0.31 
2969029	0.31 
1780219	0.31 
3122184	0.31 
4164117	0.31 
5302641	0.31 
5474435	0.31 
5495143	0.31 
2160567	0.31 
2696116	0.31 
105038	0.31 
2321817	0.31 
5260728	0.31 
6185865	0.31 
6169162	0.31 
3443927	0.31 
1423019	0.31 
3394503	0.31 
4710005	0.31 
2539743	0.31 
3361935	0.31 
5485449	0.31 
4305581	0.31 
5398690	0.31 
17096	0.31 
151025	0.31 
2729470	0.31 
5606952	0.31 
2032622	0.31 
4490935	0.31 
6111625	0.31 
6506363	0.31 
5118576	0.31 
6117545	0.31 
6466143	0.31 
2204705	0.31 
5991041	0.31 
3433545	0.31 
2171421	0.31 
5202421	0.32 
1312837	0.32 
5162527	0.32 
3800552	0.32 
1012088	0.32 
5856864	0.32 
3367371	0.32 
2621003	0.32 
1091411	0.32 
21631	0.32 
5197055	0.32 
6259361	0.32 
4367251	0.32 
4131483	0.32 
4393033	0.32 
6042154	0.32 
2389236	0.32 
4878896	0.32 
4553863	0.32 
6533953	0.32 
3393741	0.32 
3701583	0.32 
1692594	0.32 
1484677	0.32 
1101490	0.32 
1253416	0.32 
1879647	0.32 
6102296	0.32 
146722	0.32 
2447172	0.32 
171694	0.32 
6813546	0.32 
4075326	0.32 
1388150	0.32 
142268	0.32 
2339736	0.32 
2447679	0.32 
3108173	0.32 
2258524	0.32 
3103197	0.32 
1177549	0.32 
2433216	0.32 
6195202	0.32 
17378	0.32 
206725	0.33 
3378581	0.33 
2022052	0.33 
204643	0.33 
5718795	0.33 
3584859	0.33 
5894908	0.33 
4056108	0.33 
1544920	0.33 
4177916	0.33 
6109959	0.33 
3469946	0.33 
4758285	0.33 
6419266	0.33 
6112959	0.33 
4632656	0.33 
204966	0.33 
5047991	0.33 
4664578	0.33 
3500797	0.33 
5672168	0.33 
3970939	0.33 
5287283	0.33 
5568914	0.33 
4406966	0.33 
4690685	0.33 
6738547	0.33 
3166606	0.33 
2325362	0.33 
2013790	0.33 
3998654	0.33 
4581498	0.33 
1709579	0.33 
4502435	0.33 
1013271	0.33 
2016185	0.33 
2832903	0.33 
4747095	0.33 
5423043	0.33 
1949307	0.33 
77632	0.33 
1983139	0.33 
123397	0.33 
1449775	0.33 
1162643	0.33 
5503813	0.33 
27634	0.33 
5124418	0.33 
1800124	0.33 
3026301	0.33 
1430409	0.33 
105076	0.33 
1262882	0.33 
5892354	0.33 
200156	0.34 
1092887	0.34 
5154416	0.34 
1223954	0.34 
4602048	0.34 
4115175	0.34 
6452687	0.34 
6427910	0.34 
5135241	0.34 
5045300	0.34 
3301126	0.34 
5055547	0.34 
6230489	0.34 
36332	0.34 
6164147	0.34 
2350357	0.34 
3319104	0.34 
1356321	0.34 
1957480	0.34 
6108497	0.34 
3432634	0.34 
4629777	0.34 
5887452	0.34 
1211012	0.34 
59609	0.34 
1769312	0.34 
2789528	0.34 
3093578	0.34 
6466877	0.34 
4364790	0.34 
1584311	0.34 
5100839	0.34 
2770037	0.34 
1023457	0.34 
89626	0.34 
4085605	0.34 
6223248	0.34 
5521877	0.34 
3396637	0.35 
5310867	0.35 
4725221	0.35 
6418015	0.35 
5045829	0.35 
1741009	0.35 
2188864	0.35 
6396411	0.35 
3029272	0.35 
1055828	0.35 
6299286	0.35 
2964489	0.35 
6152456	0.35 
3099894	0.35 
2931805	0.35 
1303750	0.35 
4782690	0.35 
3263501	0.35 
4815664	0.35 
2837268	0.35 
1132630	0.35 
2941995	0.35 
1627265	0.35 
6423823	0.35 
6466373	0.35 
5142909	0.35 
6364539	0.35 
4794017	0.35 
5806964	0.35 
3407046	0.35 
5949412	0.35 
5204528	0.35 
4727838	0.35 
5048294	0.35 
5240814	0.35 
5564800	0.35 
3326383	0.35 
4327575	0.35 
3743954	0.35 
1470747	0.35 
1403203	0.35 
1006981	0.35 
1343439	0.36 
1693571	0.36 
3287073	0.36 
1056627	0.36 
4272862	0.36 
5883279	0.36 
3326398	0.36 
4814402	0.36 
1416768	0.36 
4243200	0.36 
2184820	0.36 
179312	0.36 
4406173	0.36 
3828625	0.36 
3723794	0.36 
1934546	0.36 
4186601	0.36 
1057042	0.36 
1169206	0.36 
4228095	0.36 
2069784	0.36 
5128827	0.36 
5443444	0.36 
2953493	0.36 
5868204	0.36 
4870180	0.36 
6283452	0.36 
5239321	0.36 
3508792	0.36 
5269752	0.36 
5206837	0.36 
6312313	0.36 
2272672	0.36 
1649100	0.36 
117168	0.37 
1247476	0.37 
5410761	0.37 
1357559	0.37 
3561108	0.37 
3331728	0.37 
5178430	0.37 
4460385	0.37 
5591160	0.37 
2262518	0.37 
2093538	0.37 
5221729	0.37 
1899726	0.37 
2784748	0.37 
1030248	0.37 
3936329	0.37 
2433638	0.37 
5148299	0.37 
6291582	0.37 
6527953	0.37 
1245182	0.37 
69339	0.37 
6267229	0.37 
6333048	0.37 
5089473	0.37 
2687433	0.37 
6182618	0.37 
6108406	0.37 
6271553	0.37 
4689838	0.37 
5460063	0.37 
6166684	0.37 
5360186	0.37 
5252838	0.37 
5635288	0.37 
4573492	0.37 
5512263	0.37 
4015602	0.37 
97455	0.37 
2822574	0.37 
2480715	0.37 
2784299	0.37 
2346645	0.37 
4578875	0.37 
3118750	0.37 
142042	0.37 
147684	0.37 
5854555	0.38 
4350217	0.38 
115005	0.38 
4559314	0.38 
3623742	0.38 
6230208	0.38 
4902526	0.38 
3757993	0.38 
5916481	0.38 
5054458	0.38 
5286534	0.38 
5039221	0.38 
1060735	0.38 
26864	0.38 
3932608	0.38 
1270001	0.38 
4956980	0.38 
98528	0.38 
1048695	0.38 
2719964	0.38 
2111394	0.38 
1723267	0.38 
4404780	0.38 
3885987	0.38 
20793	0.38 
3048631	0.38 
17537	0.38 
2511910	0.38 
1683944	0.38 
4081016	0.38 
1533572	0.38 
5247939	0.38 
3384964	0.38 
3638514	0.38 
2502738	0.38 
214012	0.38 
4433178	0.38 
36053	0.38 
3675553	0.38 
3068533	0.38 
2802318	0.38 
153642	0.38 
4241015	0.38 
6311125	0.38 
5656988	0.38 
6048208	0.38 
1014797	0.38 
1383075	0.39 
1736514	0.39 
2156666	0.39 
2406488	0.39 
2080220	0.39 
3845717	0.39 
6242903	0.39 
2828464	0.39 
1127483	0.39 
4082863	0.39 
3578989	0.39 
5587519	0.39 
165427	0.39 
1941033	0.39 
5278503	0.39 
5136354	0.39 
6326194	0.39 
5486995	0.39 
2835096	0.39 
5926098	0.39 
95871	0.39 
6305128	0.39 
6105835	0.39 
1296342	0.39 
5368792	0.39 
79660	0.39 
43803	0.39 
2046125	0.39 
168656	0.39 
3346407	0.39 
5482515	0.39 
4309483	0.39 
3102511	0.39 
5909979	0.39 
1569232	0.39 
57299	0.39 
156456	0.39 
3724729	0.39 
5902682	0.39 
5199680	0.39 
5249106	0.39 
5038079	0.39 
6183217	0.39 
4555764	0.39 
2278440	0.39 
93167	0.39 
3968234	0.39 
1439720	0.39 
1420890	0.39 
6388373	0.39 
1441348	0.39 
2382703	0.39 
5977413	0.39 
14634	0.39 
19943	0.39 
4954579	0.39 
2671430	0.39 
3621545	0.39 
184444	0.39 
3804111	0.39 
5157518	0.39 
4424898	0.39 
4892461	0.39 
3787986	0.39 
2580	0.39 
5933069	0.39 
1857838	0.39 
